day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457101	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	53	0	0	0	0	[]	0	0
1	123457101	227	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	53	0	0	0	10	[]	0	0
2	123457101	204	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	74	53	0	0	0	24	[]	0	1
3	123457101	160	68	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	74	53	0	0	0	30	[]	0	5
4	123457101	98	110	25	3	0	0	0	0	0	0	0	0	0	0	1	0	0	8	1	0	0	1	74	53	0	0	0	37	[]	0	9
5	123457101	43	136	47	9	0	0	0	0	0	0	1	0	0	0	1	0	0	9	1	0	1	1	74	53	0	0	0	46	[]	0	10
6	123457101	42	98	82	12	0	0	0	0	0	0	1	1	0	0	1	0	0	11	1	0	2	1	74	53	0	0	0	47	[]	0	12
7	123457101	40	79	85	26	0	0	0	0	0	0	1	1	0	0	5	0	0	11	5	0	2	5	74	53	0	0	0	49	[]	0	12
8	123457101	5	92	96	34	0	0	0	0	0	0	2	1	0	0	7	0	0	12	7	0	3	7	74	53	0	0	0	51	[]	0	12
9	123457101	1	64	112	44	0	0	0	0	0	0	3	1	0	0	12	0	0	14	12	0	4	12	74	53	0	0	0	52	[]	0	12
10	123457101	0	48	110	59	0	0	0	0	0	0	4	1	0	0	14	1	0	15	15	0	5	15	74	53	0	0	0	52	[]	0	12
