,day,new-infected,type,type_of_screening_pretty
0,1.0,1.0,New infected,Without screening
1,2.0,0.20819999999997663,New infected,Without screening
2,3.0,0.39740000000003306,New infected,Without screening
3,4.0,0.5475999999999885,New infected,Without screening
4,5.0,0.6847000000000207,New infected,Without screening
5,6.0,0.8326000000000136,New infected,Without screening
6,7.0,0.5968000000000018,New infected,Without screening
7,8.0,0.46139999999994075,New infected,Without screening
8,9.0,0.74969999999999,New infected,Without screening
9,10.0,0.9329000000000462,New infected,Without screening
10,11.0,1.0591999999999757,New infected,Without screening
11,12.0,1.134999999999991,New infected,Without screening
12,13.0,1.1402000000000214,New infected,Without screening
13,14.0,0.8919999999999959,New infected,Without screening
14,15.0,0.5724999999999909,New infected,Without screening
15,16.0,0.8567999999999927,New infected,Without screening
16,17.0,0.9590000000000032,New infected,Without screening
17,18.0,1.021000000000015,New infected,Without screening
18,19.0,1.100200000000001,New infected,Without screening
19,20.0,1.2101000000000113,New infected,Without screening
20,21.0,0.8368999999999858,New infected,Without screening
21,22.0,0.6507000000000005,New infected,Without screening
22,23.0,0.8016999999999825,New infected,Without screening
23,24.0,0.8879000000000303,New infected,Without screening
24,25.0,1.077099999999973,New infected,Without screening
25,26.0,1.1202000000000396,New infected,Without screening
26,27.0,1.1290999999999656,New infected,Without screening
27,28.0,0.8109000000000037,New infected,Without screening
28,29.0,0.5634000000000299,New infected,Without screening
29,30.0,0.7848999999999648,New infected,Without screening
30,31.0,0.955900000000014,New infected,Without screening
31,32.0,0.9639000000000237,New infected,Without screening
32,33.0,0.9839999999999804,New infected,Without screening
33,34.0,1.0920999999999879,New infected,Without screening
34,35.0,0.7727000000000146,New infected,Without screening
35,1.0,1.0,New infected,Screening 25%
36,2.0,0.18090000000000828,New infected,Screening 25%
37,3.0,0.341700000000003,New infected,Screening 25%
38,4.0,0.5075000000000216,New infected,Screening 25%
39,5.0,0.5729000000000042,New infected,Screening 25%
40,6.0,0.8091000000000008,New infected,Screening 25%
41,7.0,0.5878999999999905,New infected,Screening 25%
42,8.0,0.5226999999999009,New infected,Screening 25%
43,9.0,0.4974000000000558,New infected,Screening 25%
44,10.0,0.678400000000039,New infected,Screening 25%
45,11.0,0.7586999999999477,New infected,Screening 25%
46,12.0,0.8544000000000267,New infected,Screening 25%
47,13.0,0.9850000000000136,New infected,Screening 25%
48,14.0,0.648099999999971,New infected,Screening 25%
49,15.0,0.5026000000000579,New infected,Screening 25%
50,16.0,0.5625999999999749,New infected,Screening 25%
51,17.0,0.6683999999999628,New infected,Screening 25%
52,18.0,0.7034999999999911,New infected,Screening 25%
53,19.0,0.7790000000000248,New infected,Screening 25%
54,20.0,0.6330999999999847,New infected,Screening 25%
55,21.0,0.49739999999999895,New infected,Screening 25%
56,22.0,0.4422000000000139,New infected,Screening 25%
57,23.0,0.5529999999999688,New infected,Screening 25%
58,24.0,0.613000000000028,New infected,Screening 25%
59,25.0,0.6331000000000415,New infected,Screening 25%
60,26.0,0.7488999999999635,New infected,Screening 25%
61,27.0,0.7535000000000309,New infected,Screening 25%
62,28.0,0.45739999999995007,New infected,Screening 25%
63,29.0,0.3468000000000302,New infected,Screening 25%
64,30.0,0.4522999999999797,New infected,Screening 25%
65,31.0,0.5226000000000397,New infected,Screening 25%
66,32.0,0.462099999999964,New infected,Screening 25%
67,33.0,0.40209999999999013,New infected,Screening 25%
68,34.0,0.5176000000000158,New infected,Screening 25%
69,35.0,0.32670000000001664,New infected,Screening 25%
70,1.0,1.0,New infected,Screening 50%
71,2.0,0.14069999999998117,New infected,Screening 50%
72,3.0,0.21610000000003993,New infected,Screening 50%
73,4.0,0.4823999999999842,New infected,Screening 50%
74,5.0,0.5778999999999996,New infected,Screening 50%
75,6.0,0.6280999999999892,New infected,Screening 50%
76,7.0,0.4923000000000286,New infected,Screening 50%
77,8.0,0.3418999999999528,New infected,Screening 50%
78,9.0,0.4070000000000107,New infected,Screening 50%
79,10.0,0.58299999999997,New infected,Screening 50%
80,11.0,0.5827000000000737,New infected,Screening 50%
81,12.0,0.5829999999999416,New infected,Screening 50%
82,13.0,0.6935000000000286,New infected,Screening 50%
83,14.0,0.4673999999999978,New infected,Screening 50%
84,15.0,0.31649999999996226,New infected,Screening 50%
85,16.0,0.46740000000002624,New infected,Screening 50%
86,17.0,0.50750000000005,New infected,Screening 50%
