day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457078	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457078	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123457078	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	1
3	123457078	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	1
4	123457078	232	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	1
5	123457078	228	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	1
6	123457078	228	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	1
7	123457078	228	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	2
8	123457078	227	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	[]	0	2
9	123457078	217	1	2	0	9	3	6	2	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	2
10	123457078	217	0	3	0	9	1	8	2	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	2
11	123457078	216	1	3	0	9	1	7	3	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	2
12	123457078	214	3	3	0	9	1	6	4	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	2
13	123457078	214	2	4	0	9	1	6	4	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	3
14	123457078	214	2	4	0	9	1	5	5	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	3
15	123457078	213	2	3	2	9	0	4	7	0	0	0	0	0	0	0	0	240	0	0	3	0	0	[1C]	1	2
16	123457078	199	0	0	1	23	2	7	8	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
17	123457078	199	0	0	1	23	2	6	9	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
18	123457078	199	0	0	1	23	0	7	10	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
19	123457078	199	0	0	1	23	0	5	12	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
20	123457078	199	0	0	1	23	0	4	13	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
21	123457078	199	0	0	1	23	0	4	13	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
22	123457078	199	0	0	1	23	0	4	13	0	0	0	0	0	0	0	0	350	0	0	5	0	0	[1C 2D]	2	2
23	123457078	208	0	0	12	14	0	2	4	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
24	123457078	208	0	0	12	14	0	2	4	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
25	123457078	208	0	0	12	14	0	1	5	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
26	123457078	208	0	0	12	14	0	1	5	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
27	123457078	208	0	0	12	14	0	1	5	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
28	123457078	208	0	0	12	14	0	1	5	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
29	123457078	208	0	0	12	14	0	1	5	0	0	0	0	0	0	0	0	460	0	0	5	0	0	[2D]	1	1
30	123457078	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	5	0	0	[]	0	0
31	123457078	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	5	0	0	[]	0	0
32	123457078	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	5	0	0	[]	0	0
33	123457078	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	5	0	0	[]	0	0
34	123457078	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	5	0	0	[]	0	0
35	123457078	222	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	5	0	0	[]	0	0
