,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2081999999999766,Total infected,Without screening
2,3.0,1.6056000000000097,Total infected,Without screening
3,4.0,2.1531999999999982,Total infected,Without screening
4,5.0,2.837900000000019,Total infected,Without screening
5,6.0,3.6705000000000325,Total infected,Without screening
6,7.0,4.267300000000034,Total infected,Without screening
7,8.0,4.728699999999975,Total infected,Without screening
8,9.0,5.478399999999965,Total infected,Without screening
9,10.0,6.411300000000011,Total infected,Without screening
10,11.0,7.470499999999987,Total infected,Without screening
11,12.0,8.605499999999978,Total infected,Without screening
12,13.0,9.7457,Total infected,Without screening
13,14.0,10.637699999999995,Total infected,Without screening
14,15.0,11.210199999999986,Total infected,Without screening
15,16.0,12.066999999999979,Total infected,Without screening
16,17.0,13.025999999999982,Total infected,Without screening
17,18.0,14.046999999999997,Total infected,Without screening
18,19.0,15.147199999999998,Total infected,Without screening
19,20.0,16.35730000000001,Total infected,Without screening
20,21.0,17.194199999999995,Total infected,Without screening
21,22.0,17.844899999999996,Total infected,Without screening
22,23.0,18.646599999999978,Total infected,Without screening
23,24.0,19.53450000000001,Total infected,Without screening
24,25.0,20.61159999999998,Total infected,Without screening
25,26.0,21.73180000000002,Total infected,Without screening
26,27.0,22.860899999999987,Total infected,Without screening
27,28.0,23.67179999999999,Total infected,Without screening
28,29.0,24.23520000000002,Total infected,Without screening
29,30.0,25.020099999999985,Total infected,Without screening
30,31.0,25.976,Total infected,Without screening
31,32.0,26.939900000000023,Total infected,Without screening
32,33.0,27.923900000000003,Total infected,Without screening
33,34.0,29.01599999999999,Total infected,Without screening
34,35.0,29.788700000000006,Total infected,Without screening
35,1.0,1.0001000000000033,Total infected,Screening 25%
36,2.0,1.2361999999999966,Total infected,Screening 25%
37,3.0,1.5426999999999964,Total infected,Screening 25%
38,4.0,1.949599999999947,Total infected,Screening 25%
39,5.0,2.5173999999999808,Total infected,Screening 25%
40,6.0,2.98479999999995,Total infected,Screening 25%
41,7.0,3.391999999999939,Total infected,Screening 25%
42,8.0,3.698299999999989,Total infected,Screening 25%
43,9.0,4.195899999999995,Total infected,Screening 25%
44,10.0,4.778800000000018,Total infected,Screening 25%
45,11.0,5.261199999999974,Total infected,Screening 25%
46,12.0,5.723599999999976,Total infected,Screening 25%
47,13.0,6.1959999999999695,Total infected,Screening 25%
48,14.0,6.577899999999971,Total infected,Screening 25%
49,15.0,6.849099999999964,Total infected,Screening 25%
50,16.0,7.175799999999981,Total infected,Screening 25%
51,17.0,7.532600000000002,Total infected,Screening 25%
52,18.0,7.808900000000023,Total infected,Screening 25%
53,19.0,8.014900000000011,Total infected,Screening 25%
54,20.0,8.206000000000017,Total infected,Screening 25%
55,21.0,8.412000000000006,Total infected,Screening 25%
56,22.0,8.608000000000033,Total infected,Screening 25%
57,23.0,8.773800000000051,Total infected,Screening 25%
58,24.0,9.015000000000015,Total infected,Screening 25%
59,25.0,9.180800000000005,Total infected,Screening 25%
60,26.0,9.31649999999999,Total infected,Screening 25%
61,27.0,9.487400000000036,Total infected,Screening 25%
62,28.0,9.623099999999994,Total infected,Screening 25%
63,29.0,9.6935,Total infected,Screening 25%
64,30.0,9.809000000000026,Total infected,Screening 25%
65,31.0,9.9195,Total infected,Screening 25%
66,32.0,10.025100000000009,Total infected,Screening 25%
67,33.0,10.105400000000003,Total infected,Screening 25%
68,34.0,10.18089999999998,Total infected,Screening 25%
69,35.0,10.236099999999993,Total infected,Screening 25%
70,1.0,1.0001000000000317,Total infected,Screening 50%
71,2.0,1.2512000000000114,Total infected,Screening 50%
72,3.0,1.5729000000000042,Total infected,Screening 50%
73,4.0,2.015100000000018,Total infected,Screening 50%
74,5.0,2.346700000000027,Total infected,Screening 50%
75,6.0,2.743799999999993,Total infected,Screening 50%
76,7.0,3.0753999999999735,Total infected,Screening 50%
77,8.0,3.281499999999994,Total infected,Screening 50%
78,9.0,3.567799999999977,Total infected,Screening 50%
79,10.0,4.090399999999988,Total infected,Screening 50%
80,11.0,4.411999999999978,Total infected,Screening 50%
81,12.0,4.607999999999976,Total infected,Screening 50%
82,13.0,4.884400000000028,Total infected,Screening 50%
83,14.0,5.055300000000017,Total infected,Screening 50%
84,15.0,5.201000000000022,Total infected,Screening 50%
85,16.0,5.341800000000006,Total infected,Screening 50%
86,17.0,5.477400000000017,Total infected,Screening 50%
87,18.0,5.562800000000038,Total infected,Screening 50%
88,19.0,5.6632000000000176,Total infected,Screening 50%
89,20.0,5.778800000000018,Total infected,Screening 50%
90,21.0,5.824000000000012,Total infected,Screening 50%
91,22.0,5.874199999999973,Total infected,Screening 50%
92,23.0,5.934599999999989,Total infected,Screening 50%
93,24.0,6.009999999999991,Total infected,Screening 50%
94,25.0,6.0351,Total infected,Screening 50%
95,26.0,6.090399999999988,Total infected,Screening 50%
96,27.0,6.110500000000002,Total infected,Screening 50%
97,28.0,6.12560000000002,Total infected,Screening 50%
98,29.0,6.135600000000011,Total infected,Screening 50%
99,30.0,6.14560000000003,Total infected,Screening 50%
100,31.0,6.16579999999999,Total infected,Screening 50%
101,32.0,6.170799999999986,Total infected,Screening 50%
102,33.0,6.1758000000000095,Total infected,Screening 50%
103,34.0,6.190900000000028,Total infected,Screening 50%
104,35.0,6.2009000000000185,Total infected,Screening 50%
105,1.0,1.0000000000000284,Total infected,Screening 100%
106,2.0,1.2512999999999863,Total infected,Screening 100%
107,3.0,1.6280999999999892,Total infected,Screening 100%
108,4.0,1.9045999999999879,Total infected,Screening 100%
109,5.0,2.0904999999999916,Total infected,Screening 100%
110,6.0,2.2412999999999954,Total infected,Screening 100%
111,7.0,2.3418000000000347,Total infected,Screening 100%
112,8.0,2.4421999999999855,Total infected,Screening 100%
113,9.0,2.52770000000001,Total infected,Screening 100%
114,10.0,2.572900000000004,Total infected,Screening 100%
115,11.0,2.643199999999979,Total infected,Screening 100%
116,12.0,2.6984999999999957,Total infected,Screening 100%
117,13.0,2.7336999999999705,Total infected,Screening 100%
118,14.0,2.7638000000000034,Total infected,Screening 100%
119,15.0,2.783799999999985,Total infected,Screening 100%
120,16.0,2.7889000000000124,Total infected,Screening 100%
121,17.0,2.8140999999999963,Total infected,Screening 100%
122,18.0,2.8341999999999814,Total infected,Screening 100%
123,19.0,2.8341999999999814,Total infected,Screening 100%
124,20.0,2.8442000000000007,Total infected,Screening 100%
125,21.0,2.844200000000029,Total infected,Screening 100%
126,22.0,2.859400000000022,Total infected,Screening 100%
127,23.0,2.859300000000019,Total infected,Screening 100%
128,24.0,2.864299999999986,Total infected,Screening 100%
129,25.0,2.864299999999986,Total infected,Screening 100%
130,26.0,2.864299999999986,Total infected,Screening 100%
131,27.0,2.864299999999986,Total infected,Screening 100%
132,28.0,2.864299999999986,Total infected,Screening 100%
133,29.0,2.864299999999986,Total infected,Screening 100%
134,30.0,2.864299999999986,Total infected,Screening 100%
135,31.0,2.8643000000000143,Total infected,Screening 100%
136,32.0,2.8643000000000143,Total infected,Screening 100%
137,33.0,2.8643000000000143,Total infected,Screening 100%
138,34.0,2.8643000000000143,Total infected,Screening 100%
139,35.0,2.8643000000000143,Total infected,Screening 100%
