day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457617	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457617	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457617	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457617	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457617	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457617	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457617	235	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	2
7	123457617	235	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	2
8	123457617	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	2
9	123457617	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	50	0	0	0	0	[]	0	2
10	123457617	218	1	1	0	14	2	3	1	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
11	123457617	218	1	1	0	14	1	3	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
12	123457617	218	1	0	1	14	1	3	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	1
13	123457617	218	1	0	1	14	1	3	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	1
14	123457617	218	1	0	1	14	1	3	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	1
15	123457617	218	1	0	1	14	1	3	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	1
16	123457617	217	1	1	1	14	0	3	3	0	0	0	0	0	0	0	0	48	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
17	123457617	216	2	1	1	14	0	3	3	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
18	123457617	216	0	3	1	14	0	2	4	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
19	123457617	215	1	2	2	14	0	1	5	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
20	123457617	215	0	3	2	14	0	1	5	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
21	123457617	215	0	2	3	14	0	1	5	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
22	123457617	214	1	2	3	14	0	1	5	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	2
23	123457617	214	1	2	3	14	0	0	6	0	0	0	0	0	0	0	0	70	0	0	1	0	0	50	0	0	0	0	[3C]	1	1
24	123457617	214	0	0	6	14	0	3	3	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
25	123457617	214	0	0	6	14	0	3	3	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
26	123457617	214	0	0	6	14	0	2	4	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
27	123457617	214	0	0	6	14	0	2	4	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
28	123457617	214	0	0	6	14	0	2	4	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
29	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
30	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	94	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
31	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	116	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
32	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	116	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
33	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	116	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
34	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	116	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
35	123457617	214	0	0	6	14	0	1	5	0	0	0	0	0	0	0	0	116	0	0	2	0	0	50	0	0	0	0	[2C]	1	1
