day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456801	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456801	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
2	123456801	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	1
3	123456801	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	1
4	123456801	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	1
5	123456801	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	1
6	123456801	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	1
7	123456801	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	1
8	123456801	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	1
9	123456801	232	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	[]	0	2
10	123456801	217	2	1	0	14	3	2	1	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
11	123456801	215	3	2	0	14	2	3	1	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
12	123456801	213	5	2	0	14	2	3	1	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
13	123456801	213	4	3	0	14	1	3	2	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
14	123456801	213	4	2	1	14	1	3	2	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
15	123456801	213	3	3	1	14	1	2	3	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
16	123456801	212	4	3	1	14	1	2	3	0	0	0	0	0	0	0	0	24	0	0	1	0	0	[2C]	1	2
17	123456801	212	3	4	1	14	1	2	3	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
18	123456801	211	4	4	1	14	0	3	3	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
19	123456801	211	3	4	2	14	0	3	3	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
20	123456801	211	3	1	5	14	0	3	3	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
21	123456801	211	1	3	5	14	0	3	3	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
22	123456801	210	2	2	6	14	0	2	4	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
23	123456801	210	1	3	6	14	0	2	4	0	0	0	0	0	0	0	0	35	0	0	1	0	0	[2C]	1	2
24	123456801	214	0	0	6	10	0	4	6	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
25	123456801	214	0	0	6	10	0	4	6	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
26	123456801	214	0	0	6	10	0	3	7	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
27	123456801	214	0	0	6	10	0	3	7	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
28	123456801	214	0	0	6	10	0	3	7	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
29	123456801	214	0	0	6	10	0	3	7	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
30	123456801	214	0	0	6	10	0	2	8	0	0	0	0	0	0	0	0	47	0	0	2	0	0	[3C]	1	1
31	123456801	214	0	0	6	10	0	2	8	0	0	0	0	0	0	0	0	58	0	0	2	0	0	[3C]	1	1
32	123456801	214	0	0	6	10	0	1	9	0	0	0	0	0	0	0	0	58	0	0	2	0	0	[3C]	1	1
33	123456801	214	0	0	6	10	0	1	9	0	0	0	0	0	0	0	0	58	0	0	2	0	0	[3C]	1	1
34	123456801	214	0	0	6	10	0	1	9	0	0	0	0	0	0	0	0	58	0	0	2	0	0	[3C]	1	1
35	123456801	214	0	0	6	10	0	0	10	0	0	0	0	0	0	0	0	58	0	0	2	0	0	[3C]	1	0
