day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456919	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456919	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456919	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	1
3	123456919	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	1	[]	0	1
4	123456919	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	1	[]	0	1
5	123456919	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	50	1	[]	0	1
6	123456919	235	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	50	1	[]	0	1
7	123456919	235	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	1	[]	0	1
8	123456919	234	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	1	[]	0	1
9	123456919	230	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	1	[]	0	1
10	123456919	217	2	1	0	11	2	6	1	0	0	0	0	0	0	0	0	48	2	0	1	0	0	0	0	0	50	1	[3A]	1	2
11	123456919	213	5	2	0	11	2	6	1	0	0	0	0	0	0	0	0	48	2	0	1	0	0	0	0	0	50	1	[3A]	1	2
12	123456919	200	0	0	0	24	6	9	1	0	0	0	0	0	0	0	0	59	2	0	2	0	0	0	0	0	50	1	[3A 2A]	2	2
13	123456919	200	0	0	0	24	5	9	2	0	0	0	0	0	0	0	0	59	3	0	2	0	0	0	0	0	50	1	[3A 2A]	2	2
14	123456919	199	1	0	0	24	4	10	2	0	0	0	0	0	0	0	0	59	3	0	2	0	0	0	0	0	50	2	[3A 2A]	2	2
15	123456919	199	1	0	0	24	3	10	3	0	0	0	0	0	0	0	0	59	6	0	2	0	0	0	0	0	50	2	[3A 2A]	2	2
16	123456919	199	1	0	0	24	1	12	3	0	0	0	0	0	0	0	0	59	6	0	2	0	0	0	0	0	50	2	[3A 2A]	2	2
17	123456919	199	1	0	0	24	0	13	3	0	0	0	0	0	0	0	0	79	6	0	2	0	0	0	0	0	50	2	[3A 2A]	2	2
18	123456919	199	1	0	0	24	0	9	7	0	0	0	0	0	0	0	0	79	6	0	2	0	0	0	0	0	50	2	[3A 2A]	2	2
19	123456919	198	1	1	0	24	0	8	8	0	0	0	0	0	0	0	0	89	6	0	2	0	0	0	0	0	50	2	[3A 2A]	2	3
20	123456919	198	1	1	0	24	0	8	8	0	0	0	0	0	0	0	0	89	7	0	2	0	0	0	0	0	50	2	[3A 2A]	2	3
21	123456919	197	2	1	0	24	0	6	10	0	0	0	0	0	0	0	0	89	7	0	2	0	0	0	0	0	50	3	[3A 2A]	2	3
22	123456919	196	3	1	0	24	0	5	11	0	0	0	0	0	0	0	0	89	7	0	2	0	0	0	0	0	50	3	[3A 2A]	2	3
23	123456919	179	1	0	0	24	0	5	11	17	0	3	0	0	0	0	0	89	10	0	2	1	0	0	0	0	50	3	[3A 2A 3C]	3	3
24	123456919	190	1	0	9	13	0	1	6	17	0	3	0	0	0	0	0	99	10	0	2	1	0	0	0	0	50	3	[2A 3C]	2	2
25	123456919	190	1	0	9	13	0	1	6	17	0	2	1	0	0	0	0	99	10	0	2	1	0	0	0	0	50	3	[2A 3C]	2	2
26	123456919	202	1	1	16	0	0	0	0	17	0	2	1	0	0	0	0	110	11	0	2	1	0	0	0	0	50	3	[3C]	1	2
27	123456919	202	1	1	16	0	0	0	0	17	0	1	2	0	0	0	0	110	11	0	2	1	0	0	0	0	50	3	[3C]	1	2
28	123456919	202	0	1	17	0	0	0	0	17	0	0	3	0	0	0	0	110	12	0	2	1	0	0	0	0	50	3	[3C]	1	1
29	123456919	202	0	1	17	0	0	0	0	17	0	0	3	0	0	0	0	110	12	0	2	1	0	0	0	0	50	3	[3C]	1	1
30	123456919	201	1	1	17	0	0	0	0	17	0	0	3	0	0	0	0	110	13	0	2	1	0	0	0	0	50	3	[3C]	1	1
31	123456919	200	2	1	17	0	0	0	0	17	0	0	3	0	0	0	0	121	13	0	2	1	0	0	0	0	50	3	[3C]	1	1
32	123456919	200	2	1	17	0	0	0	0	17	0	0	3	0	0	0	0	121	14	0	2	1	0	0	0	0	50	3	[3C]	1	1
33	123456919	199	3	1	17	0	0	0	0	17	0	0	3	0	0	0	0	132	14	0	2	1	0	0	0	0	50	4	[3C]	1	1
34	123456919	199	2	1	18	0	0	0	0	17	0	0	3	0	0	0	0	132	14	0	2	1	0	0	0	0	50	4	[3C]	1	1
35	123456919	199	2	1	18	0	0	0	0	17	0	0	3	0	0	0	0	132	14	0	2	1	0	0	0	0	50	4	[3C]	1	1
