,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,1.0,Total infected,Without screening
1,2.0,1.2522000000000162,Total infected,Without screening
2,3.0,1.6676999999999964,Total infected,Without screening
3,4.0,2.3403999999999883,Total infected,Without screening
4,5.0,3.1311000000000035,Total infected,Without screening
5,6.0,4.0911000000000115,Total infected,Without screening
6,7.0,4.770700000000005,Total infected,Without screening
7,8.0,5.272300000000001,Total infected,Without screening
8,9.0,6.185200000000009,Total infected,Without screening
9,10.0,7.261200000000002,Total infected,Without screening
10,11.0,8.543599999999998,Total infected,Without screening
11,12.0,9.997000000000014,Total infected,Without screening
12,13.0,11.5856,Total infected,Without screening
13,14.0,12.7637,Total infected,Without screening
14,15.0,13.595499999999987,Total infected,Without screening
15,16.0,14.820799999999991,Total infected,Without screening
16,17.0,16.289299999999997,Total infected,Without screening
17,18.0,17.913899999999984,Total infected,Without screening
18,19.0,19.657700000000006,Total infected,Without screening
19,20.0,21.703699999999998,Total infected,Without screening
20,21.0,23.143200000000007,Total infected,Without screening
21,22.0,24.1772,Total infected,Without screening
22,23.0,25.6456,Total infected,Without screening
23,24.0,27.45750000000001,Total infected,Without screening
24,25.0,29.4675,Total infected,Without screening
25,26.0,31.726799999999997,Total infected,Without screening
26,27.0,34.0471,Total infected,Without screening
27,28.0,35.805800000000005,Total infected,Without screening
28,29.0,36.994,Total infected,Without screening
29,30.0,38.86790000000002,Total infected,Without screening
30,31.0,41.06400000000002,Total infected,Without screening
31,32.0,43.574600000000004,Total infected,Without screening
32,33.0,46.202200000000005,Total infected,Without screening
33,34.0,48.96289999999999,Total infected,Without screening
34,35.0,50.992999999999995,Total infected,Without screening
35,1.0,0.9998999999999967,Total infected,Screening 25%
36,2.0,1.2212000000000103,Total infected,Screening 25%
37,3.0,1.6324999999999932,Total infected,Screening 25%
38,4.0,2.16549999999998,Total infected,Screening 25%
39,5.0,2.875,Total infected,Screening 25%
40,6.0,3.718199999999996,Total infected,Screening 25%
41,7.0,4.311199999999985,Total infected,Screening 25%
42,8.0,4.718600000000038,Total infected,Screening 25%
43,9.0,5.440299999999979,Total infected,Screening 25%
44,10.0,6.319899999999961,Total infected,Screening 25%
45,11.0,7.3233000000000175,Total infected,Screening 25%
46,12.0,8.40039999999999,Total infected,Screening 25%
47,13.0,9.613200000000006,Total infected,Screening 25%
48,14.0,10.473099999999988,Total infected,Screening 25%
49,15.0,11.07269999999997,Total infected,Screening 25%
50,16.0,11.908999999999992,Total infected,Screening 25%
51,17.0,12.92349999999999,Total infected,Screening 25%
52,18.0,13.958000000000027,Total infected,Screening 25%
53,19.0,15.07710000000003,Total infected,Screening 25%
54,20.0,16.305300000000017,Total infected,Screening 25%
55,21.0,17.17980000000003,Total infected,Screening 25%
56,22.0,17.808300000000003,Total infected,Screening 25%
57,23.0,18.664299999999997,Total infected,Screening 25%
58,24.0,19.628600000000006,Total infected,Screening 25%
59,25.0,20.734200000000016,Total infected,Screening 25%
60,26.0,21.8724,Total infected,Screening 25%
61,27.0,23.08420000000001,Total infected,Screening 25%
62,28.0,23.917699999999996,Total infected,Screening 25%
63,29.0,24.5505,Total infected,Screening 25%
64,30.0,25.407399999999996,Total infected,Screening 25%
65,31.0,26.40180000000001,Total infected,Screening 25%
66,32.0,27.441099999999977,Total infected,Screening 25%
67,33.0,28.535899999999998,Total infected,Screening 25%
68,34.0,29.68089999999998,Total infected,Screening 25%
69,35.0,30.482099999999974,Total infected,Screening 25%
70,1.0,1.0,Total infected,Screening 50%
71,2.0,1.212900000000019,Total infected,Screening 50%
72,3.0,1.581700000000012,Total infected,Screening 50%
73,4.0,2.1239999999999952,Total infected,Screening 50%
74,5.0,2.800499999999971,Total infected,Screening 50%
75,6.0,3.5870999999999924,Total infected,Screening 50%
76,7.0,4.138599999999997,Total infected,Screening 50%
77,8.0,4.572000000000003,Total infected,Screening 50%
78,9.0,5.216000000000008,Total infected,Screening 50%
79,10.0,5.99260000000001,Total infected,Screening 50%
80,11.0,6.899999999999977,Total infected,Screening 50%
81,12.0,7.898700000000019,Total infected,Screening 50%
82,13.0,8.864800000000002,Total infected,Screening 50%
83,14.0,9.550099999999986,Total infected,Screening 50%
84,15.0,10.061000000000007,Total infected,Screening 50%
85,16.0,10.756800000000027,Total infected,Screening 50%
86,17.0,11.519800000000004,Total infected,Screening 50%
87,18.0,12.348199999999991,Total infected,Screening 50%
88,19.0,13.195700000000016,Total infected,Screening 50%
89,20.0,14.096699999999998,Total infected,Screening 50%
90,21.0,14.72890000000001,Total infected,Screening 50%
91,22.0,15.169600000000003,Total infected,Screening 50%
92,23.0,15.72750000000002,Total infected,Screening 50%
93,24.0,16.399,Total infected,Screening 50%
94,25.0,17.105699999999985,Total infected,Screening 50%
95,26.0,17.84989999999999,Total infected,Screening 50%
96,27.0,18.57940000000002,Total infected,Screening 50%
97,28.0,19.104300000000023,Total infected,Screening 50%
98,29.0,19.46580000000003,Total infected,Screening 50%
99,30.0,19.981000000000023,Total infected,Screening 50%
100,31.0,20.53,Total infected,Screening 50%
101,32.0,21.125699999999995,Total infected,Screening 50%
102,33.0,21.752800000000008,Total infected,Screening 50%
103,34.0,22.380200000000002,Total infected,Screening 50%
104,35.0,22.826000000000022,Total infected,Screening 50%
105,1.0,0.9998999999999967,Total infected,Screening 100%
106,2.0,1.2302999999999713,Total infected,Screening 100%
107,3.0,1.5893999999999835,Total infected,Screening 100%
108,4.0,2.084500000000048,Total infected,Screening 100%
109,5.0,2.6901000000000295,Total infected,Screening 100%
110,6.0,3.3606000000000336,Total infected,Screening 100%
111,7.0,3.819000000000017,Total infected,Screening 100%
112,8.0,4.192099999999982,Total infected,Screening 100%
113,9.0,4.723000000000013,Total infected,Screening 100%
114,10.0,5.337999999999994,Total infected,Screening 100%
115,11.0,5.9956000000000245,Total infected,Screening 100%
116,12.0,6.662700000000001,Total infected,Screening 100%
117,13.0,7.302999999999969,Total infected,Screening 100%
118,14.0,7.766599999999983,Total infected,Screening 100%
119,15.0,8.090900000000005,Total infected,Screening 100%
120,16.0,8.501599999999996,Total infected,Screening 100%
121,17.0,8.908199999999965,Total infected,Screening 100%
122,18.0,9.334100000000007,Total infected,Screening 100%
123,19.0,9.739100000000008,Total infected,Screening 100%
124,20.0,10.141100000000023,Total infected,Screening 100%
125,21.0,10.437600000000003,Total infected,Screening 100%
126,22.0,10.627999999999986,Total infected,Screening 100%
127,23.0,10.88839999999999,Total infected,Screening 100%
128,24.0,11.177600000000012,Total infected,Screening 100%
129,25.0,11.460100000000011,Total infected,Screening 100%
130,26.0,11.72569999999999,Total infected,Screening 100%
131,27.0,11.96750000000003,Total infected,Screening 100%
132,28.0,12.158999999999992,Total infected,Screening 100%
133,29.0,12.293599999999998,Total infected,Screening 100%
134,30.0,12.454999999999984,Total infected,Screening 100%
135,31.0,12.6353,Total infected,Screening 100%
136,32.0,12.81280000000001,Total infected,Screening 100%
137,33.0,12.985000000000014,Total infected,Screening 100%
138,34.0,13.139900000000011,Total infected,Screening 100%
139,35.0,13.2466,Total infected,Screening 100%
