day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457733	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457733	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457733	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457733	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457733	234	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457733	233	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457733	233	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123457733	233	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123457733	228	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123457733	224	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	2
10	123457733	223	7	7	3	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	2
11	123457733	219	8	9	4	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	2
12	123457733	199	1	0	0	20	4	10	6	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
13	123457733	199	1	0	0	20	1	11	8	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
14	123457733	199	1	0	0	20	0	10	10	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
15	123457733	199	1	0	0	20	0	10	10	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
16	123457733	199	1	0	0	20	0	10	10	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
17	123457733	199	1	0	0	20	0	10	10	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
18	123457733	199	1	0	0	20	0	9	11	0	0	0	0	0	0	0	0	120	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
19	123457733	199	1	0	0	20	0	7	13	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
20	123457733	199	1	0	0	20	0	6	14	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
21	123457733	199	1	0	0	20	0	6	14	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
22	123457733	199	1	0	0	20	0	6	14	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
23	123457733	199	1	0	0	20	0	4	16	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
24	123457733	199	1	0	0	20	0	4	16	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
25	123457733	199	1	0	0	20	0	4	16	0	0	0	0	0	0	0	0	170	0	0	5	0	0	50	0	0	0	0	[1B 3B]	2	2
26	123457733	219	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	0
27	123457733	219	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	0
28	123457733	219	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	1
29	123457733	218	1	1	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	1
30	123457733	217	2	1	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	1
31	123457733	217	1	2	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	1
32	123457733	216	1	3	20	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	5	0	0	50	0	0	0	0	[]	0	1
33	123457733	200	0	0	20	16	0	4	0	0	0	0	0	0	0	0	0	290	0	0	6	0	0	50	0	0	0	0	[3C]	1	1
34	123457733	200	0	0	20	16	0	4	0	0	0	0	0	0	0	0	0	290	0	0	6	0	0	50	0	0	0	0	[3C]	1	1
35	123457733	200	0	0	20	16	0	4	0	0	0	0	0	0	0	0	0	290	0	0	6	0	0	50	0	0	0	0	[3C]	1	1
