day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456877	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123456877	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0
2	123456877	233	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0
3	123456877	220	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	3
4	123456877	208	23	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	5
5	123456877	193	35	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	19	[]	0	5
6	123456877	190	32	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	22	[]	0	6
7	123456877	185	27	21	6	0	0	0	0	0	0	0	0	0	0	1	0	19	5	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	12
8	123456877	154	48	28	9	0	0	0	0	0	0	0	0	0	0	1	0	19	5	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	33	[]	0	11
9	123456877	120	70	35	14	0	0	0	0	0	0	0	0	0	0	1	0	19	5	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	37	[]	0	12
10	123456877	86	87	49	17	0	0	0	0	0	0	0	0	0	0	1	0	19	6	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	11
11	123456877	66	84	64	25	0	0	0	0	0	0	0	0	0	0	1	0	19	6	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	11
12	123456877	39	73	74	34	14	2	3	0	0	0	0	0	0	0	1	0	38	7	1	1	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	42	[3D]	1	11
13	123456877	38	54	83	45	14	0	5	0	0	0	0	0	0	0	1	0	38	8	1	1	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	43	[3D]	1	12
14	123456877	36	41	88	55	14	0	4	1	0	0	0	0	0	0	1	0	38	9	1	1	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	45	[3D]	1	12
15	123456877	24	44	84	68	14	0	4	1	0	0	0	0	0	0	1	0	38	9	1	1	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	46	[3D]	1	12
