day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456919	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123456919	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123456919	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	2
3	123456919	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	2
4	123456919	232	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	2
5	123456919	225	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	2
6	123456919	225	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	2
7	123456919	225	6	6	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123456919	222	9	6	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123456919	216	9	11	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	1	0	0	0	[]	0	3
10	123456919	212	11	13	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	1	0	0	0	[]	0	3
11	123456919	201	19	16	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	4
12	123456919	199	18	17	6	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	4
13	123456919	199	12	21	8	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	4
14	123456919	199	7	26	8	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	4
15	123456919	188	15	28	9	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	49	0	1	0	0	[]	0	4
16	123456919	185	13	12	10	1	3	12	4	0	0	0	0	0	0	0	0	36	0	0	1	0	0	47	2	1	0	0	[2D]	1	3
17	123456919	183	13	14	10	1	3	11	5	0	0	0	0	0	0	0	0	36	0	0	1	0	0	47	2	0	1	0	[2D]	1	3
18	123456919	183	10	15	12	1	3	9	7	0	0	0	0	0	0	0	0	36	0	0	1	0	0	47	2	0	1	0	[2D]	1	4
19	123456919	180	11	13	16	1	3	8	8	0	0	0	0	0	0	0	0	36	0	0	1	0	0	46	3	0	1	0	[2D]	1	4
20	123456919	180	6	16	18	1	2	8	9	0	0	0	0	0	0	0	0	36	0	0	1	0	0	46	3	0	1	0	[2D]	1	5
21	123456919	180	4	16	20	1	2	8	9	0	0	0	0	0	0	0	0	36	0	0	1	0	0	46	2	1	1	0	[2D]	1	5
22	123456919	177	6	16	21	1	1	7	11	0	0	0	0	0	0	0	0	36	0	0	1	0	0	46	1	2	1	0	[2D]	1	5
23	123456919	171	2	3	4	6	3	19	32	0	0	0	0	0	0	0	0	47	0	0	3	0	0	46	1	0	3	0	[2D 1C 3C]	3	4
