day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457372	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457372	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457372	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
3	123457372	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
4	123457372	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
5	123457372	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
6	123457372	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
7	123457372	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
8	123457372	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
9	123457372	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	240	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
10	123457372	220	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	480	9	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[2A]	1	1
11	123457372	220	0	0	0	18	0	1	1	0	0	0	0	0	0	0	0	480	10	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[2A]	1	1
12	123457372	220	0	0	0	18	0	1	1	0	0	0	0	0	0	0	0	480	11	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[2A]	1	1
13	123457372	220	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	480	12	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[2A]	1	0
14	123457372	220	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	480	12	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[2A]	1	0
15	123457372	219	1	0	0	18	0	0	2	0	0	0	0	0	0	0	0	480	12	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2A]	1	0
16	123457372	216	3	1	0	18	0	0	2	0	0	0	0	0	0	0	0	480	12	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2A]	1	1
17	123457372	216	3	0	0	18	0	1	2	0	0	0	0	0	0	0	0	700	13	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2A]	1	1
18	123457372	214	3	2	0	18	0	1	2	0	0	0	0	0	0	0	0	700	14	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[2A]	1	3
19	123457372	206	9	4	0	18	0	1	2	0	0	0	0	0	0	0	0	700	15	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2A]	1	3
20	123457372	206	7	5	0	18	0	1	2	0	0	0	0	0	0	1	0	719	16	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2A]	1	4
21	123457372	206	6	6	0	18	0	1	2	0	0	0	0	0	0	1	0	719	19	1	3	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2A]	1	4
22	123457372	185	7	6	1	34	1	3	2	0	0	0	0	0	0	1	0	738	19	1	5	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2A 3A]	2	4
23	123457372	180	8	10	1	34	1	3	2	0	0	0	0	0	0	0	1	738	20	1	5	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[2A 3A]	2	4
24	123457372	157	0	0	2	57	5	17	1	0	0	0	0	0	0	0	1	957	21	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[3A 1A 1B 3B]	4	5
25	123457372	157	0	0	2	57	4	18	1	0	0	0	0	0	0	0	1	957	22	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[3A 1A 1B 3B]	4	5
26	123457372	157	0	0	2	57	4	16	3	0	0	0	0	0	0	0	1	957	22	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[3A 1A 1B 3B]	4	5
27	123457372	156	1	0	2	57	3	14	6	0	0	0	0	0	0	0	1	957	22	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3A 1A 1B 3B]	4	5
28	123457372	156	0	1	2	57	3	12	8	0	0	0	0	0	0	0	1	957	22	1	18	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3A 1A 1B 3B]	4	5
29	123457372	138	0	0	2	74	3	9	13	0	0	0	0	0	0	0	1	976	22	1	19	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3A 1A 1B 3B 2C]	5	4
30	123457372	138	0	0	2	74	3	9	13	0	0	0	0	0	0	0	1	976	23	1	19	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[3A 1A 1B 3B 2C]	5	4
